id,time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
633,81,4,11,14,164.49,97,144.49,51
634,82,4,11,3,61.73,37,55.41,28
635,83,4,11,17,113.91,67,96.59,40
636,84,4,11,3,53.44,32,45.21,19
637,85,4,11,2,160.46,95,138.25,72
638,86,4,11,2,78.28,46,64.58,29
639,87,4,11,6,44.86,27,35.99,25
640,88,4,11,10,58.41,35,50.67,33
641,89,4,11,6,68.51,41,59.17,31
642,90,4,11,20,114.32,68,95.51,67
643,91,4,11,7,3.28,2,2.75,1
644,92,4,11,3,60.59,36,52.4,22
645,93,4,2,20,21.18,21,31.09,16
646,94,4,2,15,97.09,96,141.48,66
647,95,4,2,15,5.3,5,7.25,3
648,96,4,2,13,41.92,41,55.99,36
649,97,4,2,11,23.18,23,31.23,22
650,98,4,2,20,2.19,2,3.13,1
651,99,4,2,13,14.73,15,20.36,8
652,100,4,2,12,97.77,96,134.01,87
653,101,4,2,15,22.81,22,33.24,14
654,102,4,2,8,93.74,92,125.3,69
655,103,4,2,19,26.4,26,38.63,18
656,104,4,2,14,57.13,56,80.3,39
657,105,4,2,10,100.42,99,150.25,61
658,106,4,2,16,90.37,89,130.91,46
659,107,4,2,1,31.01,31,41.41,28
660,108,4,11,3,137.79,82,119.07,46
661,109,4,11,10,125.11,74,108.82,52
662,110,4,11,10,66.56,39,56.53,38
663,111,4,11,12,25.68,15,21.67,14
664,112,4,11,2,97.87,58,79.12,54
665,113,4,11,8,127.36,75,109.95,73
666,114,4,11,4,81.03,48,69.66,43
667,115,4,11,15,140.32,83,113.4,67
668,116,4,11,18,147.16,87,129.41,83
669,117,4,11,18,109.03,65,92.84,58
670,118,4,11,10,120.61,71,102.81,56
671,119,4,11,10,122.96,73,105.7,62
672,120,4,11,20,148.68,88,132.12,67
673,121,4,11,13,53.12,31,46.46,26
674,122,4,11,13,103.05,61,91.58,48
675,123,4,11,8,24.25,14,19.88,11
676,124,4,11,10,151.36,90,126.19,86
677,125,4,11,8,129.05,76,110.52,74
678,126,4,11,14,147.58,87,120.75,73
679,127,4,11,8,87.6,52,73.43,35
680,128,4,11,9,0.17,0,0.14,0
681,129,4,11,4,124.8,74,100.38,57
682,130,4,11,1,157.01,93,128.72,62
683,131,4,11,12,155.84,92,136.33,82
684,132,4,11,18,36.66,22,32.1,11
685,133,4,11,12,157.93,93,132.81,85
686,134,4,11,5,51.46,30,43.31,29
687,135,4,11,10,85.87,51,74.28,34
688,136,4,11,12,66.5,39,54.77,35
689,137,4,11,17,97.28,58,80.78,56
690,138,4,11,16,24.53,15,20.76,9
691,139,4,11,17,13.8,8,11.92,5
692,140,4,11,17,0.71,0,0.62,0
693,141,4,11,19,50.25,30,41.35,20
694,142,4,11,16,136.36,81,122.24,41
695,143,4,11,20,138.69,82,123.27,53
696,144,4,11,5,13.61,8,11.37,5
697,145,4,11,3,111.16,66,99.5,66
698,146,4,11,11,123.43,73,109.19,61
699,147,4,11,8,138.01,82,121.57,43
700,148,4,11,12,81.91,48,70.76,30
701,149,4,11,8,61.61,36,50.73,22
702,150,4,11,1,155.61,92,131.19,64
703,151,4,11,1,113.67,67,102.01,52
704,152,4,11,13,162.05,96,144.12,91
705,153,4,11,19,44.83,27,36.6,16
706,154,4,11,12,132.61,78,107.14,77
707,155,4,11,19,108.2,64,96.13,52
708,156,4,11,4,149.49,88,129.04,61
709,157,4,11,13,128.1,76,109.9,58
710,158,4,11,4,92.86,55,82.11,48
711,159,4,11,12,57.1,34,46.93,27
712,160,4,11,13,133.81,79,112.39,74
713,161,4,11,2,109.38,65,92.42,50
714,162,4,11,9,166.33,98,149.26,64
715,163,4,11,7,115.89,69,98.84,63
716,164,4,11,11,106.13,63,89.3,47
717,165,4,11,8,7.64,5,6.3,3
718,166,4,11,7,153.1,91,131.45,72
719,167,4,11,8,164.98,98,136.08,57
720,168,4,11,8,156.72,93,127.53,79
721,169,4,11,17,75,44,62.4,37
722,170,4,11,10,138.58,82,120.91,73
723,171,4,11,6,34.09,20,29.71,16
724,172,4,11,18,12.95,8,10.97,6
725,173,4,11,13,28.42,17,24.14,11
726,174,4,11,1,137.06,81,119.23,51
727,175,4,11,17,106.99,63,90.14,54
728,176,4,11,3,140.41,83,115.31,68
729,177,4,11,3,13.41,8,10.73,5
730,178,4,11,14,115.45,68,99.97,65
731,179,4,11,12,109.44,65,93.7,65
732,180,4,11,8,13.29,8,11.64,5
733,181,4,11,1,89.19,53,76.75,51
734,182,4,11,19,59.33,35,49.98,27
735,183,4,11,1,136.39,81,119.38,67
736,184,4,11,18,145.04,86,116.85,78
737,1,5,11,19,27.26,56,24.5,45
738,2,5,11,12,23.54,48,20.14,44
739,3,5,11,8,9.11,19,7.37,14
740,4,5,11,2,30.52,62,26.89,52
741,5,5,11,6,17.3,35,14.53,22
742,6,5,11,8,18.53,38,16.13,22
743,7,5,11,11,46.53,95,38.99,54
744,8,5,11,20,37.05,76,33.09,75
745,9,5,11,10,46.8,96,39.95,60
746,10,5,11,8,6.57,13,5.36,13
747,11,5,11,5,8.94,18,7.77,13
748,12,5,11,14,16.58,34,13.66,20
749,13,5,11,20,9.85,20,8.57,13
750,14,5,11,17,0.5,1,0.43,1
751,15,5,11,13,47.32,97,38.27,60
752,16,5,11,10,7.93,16,6.67,15
753,17,5,11,3,45.79,93,37.41,53
754,18,5,11,19,4.03,8,3.48,4
755,19,5,11,16,34.6,71,29.97,48
756,20,5,11,16,48.79,100,40.16,89
757,21,5,11,17,22.4,46,19.84,36
758,22,5,11,8,6.38,13,5.24,9
759,23,5,11,19,34.95,71,30.77,61
760,24,5,11,14,5.04,10,4.51,9
761,25,5,11,13,11.34,23,9.28,22
762,26,5,11,15,38.14,78,30.99,49
763,27,5,11,7,1.41,3,1.22,3
764,28,5,11,11,0.25,1,0.2,0
765,29,5,11,4,40.9,83,33.64,61
766,30,5,11,6,43.47,89,36.29,52
767,31,5,11,20,24.66,50,19.96,34
768,32,5,11,15,24.41,50,20.13,47
769,33,5,11,13,7.88,16,6.4,11
770,34,5,11,17,11.59,24,9.69,14
771,35,5,11,9,17.41,36,14.68,19
772,36,5,11,18,27.79,57,23.53,47
773,37,5,11,1,33.55,68,29.64,46
774,38,5,11,18,41.41,85,36.96,65
775,39,5,11,7,32.92,67,28.03,34
776,40,5,11,19,44.25,90,35.64,61
777,41,5,3,17,15.37,31,12.52,17
778,42,5,3,20,24.86,51,20.36,31
779,43,5,3,2,30.03,61,26.86,37
780,44,5,3,3,33.3,68,27.36,56
781,45,5,3,18,6.1,12,5.21,10
782,46,5,3,4,32.47,66,26.49,43
783,47,5,3,6,43.1,88,37.42,71
784,48,5,3,5,39.69,81,31.85,76
785,49,5,11,10,16.88,34,15.02,31
786,50,5,11,10,45.84,94,37.86,69
787,51,5,11,10,15.8,32,13.02,25
788,52,5,11,20,44.06,90,37.34,73
789,53,5,11,5,46.63,95,41.25,89
790,54,5,11,14,22.69,46,19.05,27
791,55,5,11,8,10.16,21,9.03,20
792,56,5,11,18,34.21,70,27.81,62
793,57,5,11,15,27.71,57,22.42,31
794,58,5,11,5,23.19,47,19.01,35
795,59,5,11,8,35.8,73,28.94,47
796,60,5,11,6,39.51,81,35.55,74
797,61,5,11,17,28.82,59,25.91,52
798,62,5,11,10,5.51,11,4.71,11
799,63,5,11,18,38.46,78,31.64,47
800,64,5,11,16,30.62,62,26.62,48
801,65,5,11,12,29.12,59,24.41,48
802,66,5,11,2,25.72,52,21.35,50
803,67,5,11,8,27.44,56,24.01,50
804,68,5,11,12,32.82,67,29.37,50
805,69,5,11,20,38.85,79,33.97,41
806,70,5,11,4,38.03,78,33.37,66
807,71,5,11,18,38.64,79,31.8,70
808,72,5,11,10,6.83,14,5.85,12
809,73,5,11,17,36.71,75,30.04,39
810,74,5,11,9,48.04,98,40.17,77
811,75,5,11,12,38.18,78,31.2,54
812,76,5,11,15,33.58,69,30.03,36
813,77,5,11,10,13.33,27,11.48,20
814,78,5,11,3,39.32,80,33.99,57
815,79,5,11,4,4.89,10,3.94,7
816,80,5,11,13,23.24,47,19.75,44
817,81,5,11,17,26.5,54,23.8,29
818,82,5,11,7,42.53,87,34.72,86
819,83,5,11,9,22.14,45,19.83,26
820,84,5,11,15,26.27,54,22.88,35
821,85,5,11,12,42.67,87,35.47,59
822,86,5,11,16,30.28,62,25.75,44
823,87,5,11,18,25.14,51,20.51,42
824,88,5,11,4,32.84,67,27.04,40
825,89,5,11,17,21.77,44,19.31,25
826,90,5,11,11,38.36,78,30.85,76
827,91,5,11,2,22.49,46,18.98,38
828,92,5,11,15,43.46,89,35.25,54
829,93,5,11,20,46.48,95,39.05,77
830,94,5,11,19,19.97,41,16.39,33
831,95,5,11,20,14.18,29,11.52,19
832,96,5,11,15,33.06,67,29.55,49
833,97,5,11,11,1.43,3,1.26,3
834,98,5,11,9,36.29,74,31.97,45
835,99,5,11,1,20.01,41,16.61,29
836,100,5,11,15,25.25,52,21.02,46
837,101,5,11,3,48.63,99,43.38,80
838,102,5,11,17,18.38,38,15.88,34
839,103,5,4,9,22.08,45,18.52,41
840,104,5,4,2,31.79,65,27.4,35
841,105,5,4,2,37.19,76,32.92,52
842,106,5,4,2,31.35,64,25.93,60
843,107,5,4,10,42.05,86,33.82,71
844,108,5,4,17,41.17,84,33.06,66
845,109,5,4,6,8.62,18,7.68,11
846,110,5,4,14,7.29,15,6.16,10
847,111,5,11,7,13.56,28,11.57,16
848,112,5,11,9,43.26,88,38.04,83
849,113,5,11,19,19.29,39,17.35,38
850,114,5,11,3,43.78,89,35.03,82
851,115,5,11,7,28.54,58,24.46,56
852,116,5,11,14,23.16,47,18.9,30
853,117,5,11,7,39.32,80,34.61,66
854,118,5,11,15,10.67,22,8.95,20
855,119,5,11,1,43.71,89,37.17,79
856,120,5,11,8,48.08,98,39.04,56
857,121,5,11,19,1.66,3,1.46,2
858,122,5,11,10,46.38,95,41.36,85
859,123,5,11,11,19.08,39,15.91,23
860,124,5,11,8,37.36,76,31.52,56
861,125,5,11,9,28.28,58,24.55,32
862,126,5,11,1,12.95,26,10.51,13
863,127,5,11,14,23.4,48,19.74,26
864,128,5,11,9,32.93,67,26.49,63
865,129,5,11,15,28.39,58,25.53,42
866,130,5,11,8,6.35,13,5.17,13
867,131,5,11,18,7.72,16,6.21,12
868,132,5,11,14,14.56,30,12.95,16
869,133,5,11,10,31.43,64,27.8,38
870,134,5,11,7,24.21,49,21.27,26
871,135,5,11,2,42.79,87,35.42,48
872,136,5,11,19,43.05,88,35.66,75
873,137,5,11,4,45.52,93,37.26,83
874,138,5,11,17,14.02,29,12.28,18
875,139,5,11,2,19.16,39,15.9,31
876,140,5,11,4,10.15,21,9.08,21
877,141,5,11,16,4.84,10,4.18,9
878,142,5,11,19,0.94,2,0.82,1
879,143,5,11,6,25.76,53,22.87,30
880,144,5,11,18,37.62,77,31.07,52
881,145,5,11,1,15.55,32,12.84,22
882,146,5,11,4,1.5,3,1.34,3
883,147,5,11,1,43.87,90,36.09,88
884,148,5,11,1,31.58,64,27.66,55
885,149,5,11,14,13.9,28,11.83,20
886,150,5,11,1,16,33,14.03,27
887,151,5,11,12,27.66,56,22.71,36
888,152,5,11,10,23.16,47,19.37,44
889,153,5,11,10,30.34,62,24.57,33
890,154,5,11,17,9.88,20,8.19,11
891,155,5,11,1,15.51,32,13.1,29
892,156,5,11,4,34.95,71,29.72,65
893,157,5,11,15,1.5,3,1.31,3
894,158,5,11,13,4.28,9,3.6,7
895,159,5,11,6,41.24,84,34.51,75
896,160,5,11,5,40.28,82,32.64,61
897,161,5,11,13,46.38,95,40.55,81
898,162,5,11,19,14.33,29,12.2,21
899,163,5,11,10,17.55,36,14.31,30
900,164,5,11,20,47.78,98,40.09,80
901,165,5,11,7,34.72,71,30.63,58
902,166,5,11,19,11.75,24,9.81,14
903,167,5,11,18,20.14,41,18.06,32
904,168,5,11,13,42.32,86,37.44,50
905,169,5,11,9,10.85,22,9.3,19
906,170,5,11,14,33.02,67,28.92,35
907,171,5,11,3,23.1,47,18.99,42
908,172,5,11,10,47.85,98,41.02,50
909,173,5,11,18,25.08,51,20.64,37
910,174,5,11,18,27.47,56,23.17,46
911,175,5,11,4,44.68,91,39.44,50
912,176,5,11,5,11.99,24,10.59,17
913,177,5,11,2,6.17,13,4.96,12
914,178,5,11,19,7.33,15,6.4,11
915,179,5,11,13,26.34,54,22.43,41
916,180,5,11,19,36.04,74,30.92,66
917,181,5,11,8,22.51,46,18.05,30
918,182,5,11,5,0.24,0,0.2,0
919,183,5,11,7,12.6,26,11.3,20
920,184,5,11,15,32.33,66,28.07,37
921,1,6,11,16,40.62,83,34.44,62
922,2,6,11,6,39.1,80,34.43,69
923,3,6,11,1,24.43,50,20.07,29
924,4,6,11,5,45.13,92,38.34,52
925,5,6,11,13,41.6,85,36.38,70
926,6,6,11,3,42.33,86,34.08,80
927,7,6,11,11,4.57,9,4.04,7
928,8,6,11,18,41.52,85,33.91,61
929,9,6,11,12,23.54,48,20.24,26
930,10,6,11,1,0.09,0,0.07,0
931,11,6,11,16,12.14,25,10.56,15
932,12,6,11,11,48.56,99,40.27,81
933,13,6,11,11,0.86,2,0.75,1
934,14,6,11,18,13.66,28,12.12,23
935,15,6,11,14,8.18,17,6.85,9
936,16,6,11,4,39.6,81,34.33,52
937,17,6,11,11,2.17,4,1.91,3
938,18,6,11,3,34.42,70,30.32,53
939,19,6,11,10,21.61,44,17.61,28
940,20,6,11,12,12.96,26,10.64,16
941,21,6,11,11,47.68,97,39.4,69
942,22,6,11,17,39.68,81,33.94,54
943,23,6,11,4,13.63,28,11.52,16
944,24,6,11,16,5.48,11,4.64,7
945,25,6,11,3,9.13,19,7.77,12
946,26,6,11,17,24.17,49,21.14,31
947,27,6,11,1,13.22,27,11.35,23
948,28,6,11,10,41.21,84,36.24,83
949,29,6,11,20,20.92,43,18.56,25
950,30,6,11,5,3.94,8,3.44,6
951,31,6,11,14,19.98,41,17.21,31
952,32,6,11,14,43.4,89,37.72,64
953,33,6,11,7,21.48,44,18.62,34
954,34,6,11,5,32.42,66,27.58,56
955,35,6,11,3,17.04,35,14.75,19
956,36,6,11,5,3.66,7,3.1,5
957,37,6,11,16,41.95,86,35.94,70
958,38,6,11,15,32.71,67,26.61,38
959,39,6,11,4,45.44,93,37.48,72
960,40,6,11,7,16.44,34,13.5,30
961,41,6,3,4,17.03,35,13.83,20
962,42,6,3,1,34.21,70,27.76,43
963,43,6,3,1,45.54,93,36.93,75
964,44,6,3,9,31.72,65,27.72,34
965,45,6,3,1,0.16,0,0.14,0
966,46,6,3,16,29.44,60,24.19,52
967,47,6,3,6,4.86,10,3.92,8
968,48,6,3,4,11.99,24,9.81,16
969,49,6,11,20,30.55,62,24.65,50
970,50,6,11,16,29.01,59,25.93,40
971,51,6,11,9,43.48,89,38.73,81
972,52,6,11,2,2.91,6,2.46,4
973,53,6,11,8,10.97,22,8.93,12
974,54,6,11,18,4.49,9,4.02,5
975,55,6,11,12,26.94,55,21.69,34
976,56,6,11,10,34.31,70,30.61,65
977,57,6,11,9,34.76,71,30.29,52
978,58,6,11,8,18.32,37,15.94,23
979,59,6,11,17,11.29,23,9.27,17
980,60,6,11,4,38.47,79,34.32,53
981,61,6,11,16,43.97,90,36.95,84
982,62,6,11,18,5.51,11,4.94,7
983,63,6,11,19,14.51,30,12.82,20
984,64,6,11,10,0.2,0,0.17,0
985,65,6,11,5,36.22,74,30.49,54
986,66,6,11,10,23.04,47,18.68,34
987,67,6,11,7,10.98,22,8.86,20
988,68,6,11,13,11.32,23,10.11,20
989,69,6,11,14,16.44,34,14,30
990,70,6,11,2,14.83,30,12.35,29
991,71,6,11,1,11.88,24,10.44,19
992,72,6,11,15,41.81,85,36.74,55
993,73,6,11,2,9.89,20,8.12,10
994,74,6,11,10,29.91,61,25.28,49
995,75,6,11,17,10.81,22,9.66,12
996,76,6,11,10,17.09,35,13.9,17
997,77,6,11,19,38.45,78,31.66,75
998,78,6,11,6,11.91,24,10.42,17
999,79,6,11,15,39.72,81,32.32,76
1000,80,6,11,8,5.59,11,4.53,9
1001,81,6,11,1,11.1,23,9.12,15
1002,82,6,11,7,41.73,85,33.7,51
1003,83,6,11,3,41.03,84,34.73,81
1004,84,6,11,9,26.61,54,23.44,46
1005,85,6,11,2,31.85,65,27.2,40
1006,86,6,11,17,13.5,28,10.91,17
1007,87,6,11,17,28.07,57,24.19,45
1008,88,6,11,12,20.57,42,18.47,26
1009,89,6,11,3,5.32,11,4.65,7
1010,90,6,11,7,40.11,82,32.88,80
1011,91,6,11,19,48.76,100,42.25,87
1012,92,6,11,8,18.63,38,15.11,19
1013,93,6,11,8,33.17,68,27.92,42
1014,94,6,11,8,33.92,69,27.59,60
1015,95,6,11,3,35.93,73,30.1,40
1016,96,6,11,5,46.02,94,38.78,65
1017,97,6,11,15,32.6,67,27.68,38
1018,98,6,11,10,26.49,54,22.58,54
1019,99,6,11,5,4.05,8,3.31,6
1020,100,6,11,12,45.05,92,38.33,60
1021,101,6,11,14,27.48,56,22.81,42
1022,102,6,11,9,2.72,6,2.41,5
1023,103,6,4,16,34.81,71,29.2,61
1024,104,6,4,17,35.77,73,29.33,41
1025,105,6,4,17,11.3,23,9.1,13
1026,106,6,4,15,30.26,62,25.88,51
1027,107,6,4,13,48.23,98,39.59,78
1028,108,6,4,11,31,63,27.2,57
1029,109,6,4,16,18.34,37,15.53,31
1030,110,6,4,10,9.12,19,7.57,12
1031,111,6,11,3,26.95,55,21.61,52
1032,112,6,11,13,12.62,26,10.6,21
1033,113,6,11,6,11.19,23,9.68,13
1034,114,6,11,4,21.59,44,18.58,31
1035,115,6,11,2,7.82,16,6.94,12
1036,116,6,11,7,18.04,37,15.98,21
1037,117,6,11,7,25.39,52,20.89,33
1038,118,6,11,5,8.36,17,7.26,14
1039,119,6,11,7,36.76,75,30.39,41
1040,120,6,11,14,43.01,88,36.42,52
1041,121,6,11,1,32.4,66,28.41,34
1042,122,6,11,5,44.92,92,38.03,67
1043,123,6,11,11,37.79,77,30.89,66
1044,124,6,11,2,5.61,11,4.66,7
1045,125,6,11,4,10.84,22,9.09,17
1046,126,6,11,20,47.64,97,38.94,92
1047,127,6,11,19,13.81,28,11.58,18
1048,128,6,11,8,32.11,66,27.02,47
1049,129,6,11,3,32.58,66,27.98,41
1050,130,6,11,20,4.08,8,3.52,7
1051,131,6,11,4,18.44,38,15.48,20
1052,132,6,11,11,39.6,81,34.65,80
1053,133,6,11,1,15.12,31,12.39,15
1054,134,6,11,8,2.16,4,1.76,4
1055,135,6,11,10,44.89,92,38.15,84
1056,136,6,11,6,4.46,9,3.92,7
1057,137,6,11,15,37.22,76,33.06,41
1058,138,6,11,1,11.64,24,9.37,14
1059,139,6,11,10,7.99,16,7.14,10
1060,140,6,11,6,39.1,80,32.36,54
1061,141,6,11,15,47.52,97,39.05,77
1062,142,6,11,11,37.95,77,32.6,70
1063,143,6,11,18,32.6,67,29.1,57
1064,144,6,11,12,38.67,79,33.24,70
1065,145,6,11,14,38.21,78,32.67,61
1066,146,6,11,20,43.24,88,38.47,85
1067,147,6,11,11,47.11,96,42,62
1068,148,6,11,13,42.79,87,38.08,71
1069,149,6,11,10,20.82,42,18.06,36
1070,150,6,11,19,41.31,84,37.14,84
1071,151,6,11,14,42.21,86,36.2,64
1072,152,6,11,16,34.57,71,27.75,57
1073,153,6,11,13,44.61,91,38.06,66
1074,154,6,11,2,10.1,21,8.53,13
1075,155,6,11,5,15.98,33,14.23,26
1076,156,6,11,11,21.23,43,17.39,29
1077,157,6,11,3,23.75,48,20.23,39
1078,158,6,11,11,39.18,80,32.64,73
1079,159,6,11,1,1.85,4,1.51,3
1080,160,6,11,18,44.39,91,39.54,47
1081,161,6,11,15,48.52,99,43.28,94
1082,162,6,11,8,45.89,94,38,53
1083,163,6,11,18,36.13,74,30.57,39
1084,164,6,11,5,24.4,50,19.79,43
1085,165,6,11,20,41.02,84,34.11,48
1086,166,6,11,12,2.72,6,2.33,5
1087,167,6,11,1,27.17,55,23.63,42
1088,168,6,11,10,18.28,37,15.32,28
1089,169,6,11,3,22.32,46,18.37,31
1090,170,6,11,8,30.02,61,24.92,44
1091,171,6,11,8,28.62,58,25.5,36
1092,172,6,11,12,0.07,0,0.06,0
1093,173,6,11,5,0,0,0,0
1094,174,6,11,12,10.81,22,8.96,14
1095,175,6,11,12,35.03,71,30.64,46
1096,176,6,11,20,45.27,92,38.42,64
1097,177,6,11,7,14.76,30,13.24,26
1098,178,6,11,14,1.97,4,1.69,3
1099,179,6,11,11,34.71,71,28.57,60
1100,180,6,11,10,37.66,77,33.7,49
1101,181,6,11,4,3.42,7,3.01,4
1102,182,6,11,10,20.6,42,17.92,32
1103,183,6,11,19,25.76,53,22.66,31
1104,184,6,11,13,25.28,52,22.41,34
1105,1,7,11,20,17.13,35,14.03,27
1106,2,7,11,14,38.7,79,34.49,47
1107,3,7,11,9,44.4,91,37.89,71
1108,4,7,11,18,0.72,1,0.63,1
1109,5,7,11,10,10.81,22,9.4,21
1110,6,7,11,1,39.01,80,34.5,71
1111,7,7,11,14,9.6,20,8.37,11
1112,8,7,11,6,36.61,75,30.07,61
1113,9,7,11,9,36.85,75,32.88,38
1114,10,7,11,14,34.19,70,28.32,45
1115,11,7,11,19,20.85,43,17.88,24
1116,12,7,11,11,45.6,93,39.61,85
1117,13,7,11,18,44.5,91,36.81,66
1118,14,7,11,2,12.68,26,11.31,21
1119,15,7,11,13,12.05,25,10.66,25
1120,16,7,11,8,0.13,0,0.11,0
1121,17,7,11,10,0.52,1,0.45,1
1122,18,7,11,8,17.53,36,14.79,26
1123,19,7,11,6,27.62,56,22.75,50
1124,20,7,11,11,12.1,25,10.36,23
1125,21,7,11,10,38.67,79,31.62,68
1126,22,7,11,9,5.77,12,4.86,12
1127,23,7,11,13,33.08,68,29.06,58
1128,24,7,11,1,26.3,54,23.23,50
1129,25,7,11,5,13.55,28,11.51,23
1130,26,7,11,3,36,73,32.11,62
1131,27,7,11,2,37.71,77,31.86,44
1132,28,7,11,17,39.88,81,31.93,64
1133,29,7,11,13,25.72,52,22.52,29
1134,30,7,11,6,27.91,57,24.16,29
1135,31,7,11,17,7.43,15,6.59,10
1136,32,7,11,17,46.81,96,41.02,48
1137,33,7,11,9,45.23,92,40.03,56
1138,34,7,11,2,23.19,47,20.62,40
1139,35,7,11,16,11.54,24,9.69,21
1140,36,7,11,1,1.13,2,0.93,2
1141,37,7,11,9,0.45,1,0.37,1
1142,38,7,11,15,48.41,99,42.69,88
1143,39,7,11,6,9.17,19,7.39,14
1144,40,7,11,4,28.97,59,26.06,41
1145,41,7,3,11,36.1,74,29.22,71
1146,42,7,3,2,39.32,80,32.14,62
1147,43,7,3,13,39.86,81,31.97,53
1148,44,7,3,14,15.96,33,13.37,29
1149,45,7,3,4,48.47,99,42.92,66
1150,46,7,3,2,8.15,17,7.32,11
1151,47,7,3,18,3.24,7,2.68,6
1152,48,7,3,8,45.55,93,37.9,51
1153,49,7,11,8,41.03,84,34.81,68
1154,50,7,11,13,28.89,59,23.88,33
1155,51,7,11,19,23.19,47,20.47,47
1156,52,7,11,2,11.14,23,9.4,22
1157,53,7,11,7,11.03,23,9.5,18
1158,54,7,11,16,11.09,23,9.53,19
1159,55,7,11,18,3.8,8,3.34,4
1160,56,7,11,2,42.2,86,35.4,77
1161,57,7,11,2,13.35,27,11.73,19
1162,58,7,11,14,23.71,48,19.71,31
1163,59,7,11,19,29.5,60,24.39,51
1164,60,7,11,8,34.98,71,30.07,40
1165,61,7,11,10,36.93,75,31.33,43
1166,62,7,11,7,14.07,29,11.55,28
1167,63,7,11,6,11.54,24,9.28,19
1168,64,7,11,7,23.22,47,18.71,42
1169,65,7,11,13,32.67,67,27.87,63
1170,66,7,11,15,10.64,22,8.62,16
1171,67,7,11,9,22.57,46,20.25,28
1172,68,7,11,6,19.65,40,15.82,35
1173,69,7,11,5,9.11,19,7.49,12
1174,70,7,11,2,44.29,90,38.4,50
1175,71,7,11,12,6.48,13,5.7,10
1176,72,7,11,12,16.77,34,13.58,21
1177,73,7,11,3,42.44,87,36.89,70
1178,74,7,11,8,32.58,66,27.75,47
1179,75,7,11,7,39.46,81,32.23,58
1180,76,7,11,16,48.84,100,39.87,59
1181,77,7,11,1,4.63,9,3.99,6
1182,78,7,11,2,19.47,40,16.58,21
1183,79,7,11,13,15.34,31,13.65,27
1184,80,7,11,14,21.16,43,17.17,39
1185,81,7,11,18,38.96,80,35.04,77
1186,82,7,11,4,35.18,72,29.49,45
1187,83,7,11,1,29.17,60,24.75,57
1188,84,7,11,9,41.59,85,34.94,67
1189,85,7,11,19,18.64,38,15.73,24
1190,86,7,11,10,17.34,35,14.73,20
1191,87,7,11,2,38.05,78,33.71,50
1192,88,7,11,3,29.32,60,23.57,38
1193,89,7,11,9,46.85,96,39.49,66
1194,90,7,11,2,38.38,78,34.45,63
1195,91,7,11,2,24.18,49,20.38,41
1196,92,7,11,20,21.87,45,19.23,30
1197,93,7,11,6,37.86,77,30.4,65
1198,94,7,11,3,6.16,13,4.95,9
1199,95,7,11,20,23.24,47,19.34,42
1200,96,7,11,15,4.34,9,3.75,8
1201,97,7,11,10,45.55,93,39.87,55
1202,98,7,11,18,13.87,28,11.84,18
1203,99,7,11,12,17.91,37,15.95,27
1204,100,7,11,8,44.99,92,38.03,76
1205,101,7,11,2,16.08,33,14,18
1206,102,7,11,20,16.19,33,14.24,25
1207,103,7,4,2,39.75,81,34.05,71
1208,104,7,4,1,1.94,4,1.75,3
1209,105,7,4,19,42.85,87,38.52,77
1210,106,7,4,17,7.62,16,6.66,13
1211,107,7,4,14,38.23,78,33.29,56
1212,108,7,4,19,26.21,53,21.14,51
1213,109,7,4,10,45.69,93,38.01,70
1214,110,7,4,12,17.21,35,13.99,32
1215,111,7,11,12,7.11,15,5.71,11
1216,112,7,11,19,47.99,98,38.48,71
1217,113,7,11,19,1.34,3,1.2,2
1218,114,7,11,1,17.36,35,14.28,26
1219,115,7,11,3,0.82,2,0.69,1
1220,116,7,11,2,19.93,41,16.59,29
1221,117,7,11,4,35.48,72,31.17,64
1222,118,7,11,5,28.24,58,23.33,41
1223,119,7,11,9,37.22,76,30.89,76
1224,120,7,11,9,47.39,97,38.58,85
1225,121,7,11,3,31.09,63,27.77,62
1226,122,7,11,2,4.69,10,4.13,9
1227,123,7,11,13,44.64,91,40.03,85
1228,124,7,11,8,40.06,82,33.47,44
1229,125,7,11,12,14.46,30,12.05,28
1230,126,7,11,6,19.69,40,16.77,39
1231,127,7,11,9,48.15,98,38.68,53
1232,128,7,11,16,44.47,91,39.72,48
1233,129,7,11,16,44.86,92,40,46
1234,130,7,11,8,19.13,39,15.41,21
1235,131,7,11,3,41.87,85,37.36,49
1236,132,7,11,12,11.05,23,9.06,17
1237,133,7,11,17,22.79,47,19.12,33
1238,134,7,11,3,35.3,72,29.29,40
1239,135,7,11,11,41.15,84,33.49,57
1240,136,7,11,5,20.44,42,17.18,37
1241,137,7,11,18,47.77,97,40.94,57
1242,138,7,11,13,21.36,44,18.62,40
1243,139,7,11,5,11.47,23,9.97,21
1244,140,7,11,3,40.99,84,34.25,64
1245,141,7,11,1,24.93,51,21.6,27
1246,142,7,11,15,44.47,91,37.93,89
1247,143,7,11,9,8.08,16,6.72,15
1248,144,7,11,4,44.35,91,37.04,54
1249,145,7,11,7,24.82,51,20.39,26
1250,146,7,11,5,46.64,95,40.33,53
1251,147,7,11,15,41,84,36.83,45
1252,148,7,11,3,34.57,71,29.21,58
1253,149,7,11,1,25.62,52,22.09,45
1254,150,7,11,15,3.8,8,3.18,4
1255,151,7,11,6,35.34,72,31.18,48
